timu_ground timu_onboard ax_meas ay_meas az_meas wx_meas wy_meas wz_meas
185.440008 186.795563 -8.754711 -0.100491 5.713651 -0.068712 -0.093213 -0.002131
185.440962 186.800729 -8.412561 -0.009571 5.687332 -0.054330 -0.078832 -0.036753
185.450732 186.805728 -8.285751 0.083743 5.766289 -0.029828 -0.067646 -0.069244
185.451442 186.811005 -8.036915 0.179449 5.876351 -0.001065 -0.041547 -0.100671
185.456037 186.815793 -7.721085 0.399573 5.984021 0.020773 -0.011718 -0.131032
185.468853 186.820866 -7.520103 0.488101 6.007947 0.041547 0.018643 -0.159262
185.469459 186.825799 -7.529673 0.547917 6.084512 0.053265 0.055395 -0.183764
185.470852 186.831016 -7.527280 0.605341 5.967272 0.068712 0.077767 -0.202939
185.480176 186.835795 -7.546422 0.808716 6.051015 0.075103 0.090550 -0.219984
185.480946 186.840852 -7.694766 0.600555 6.070156 0.071908 0.100671 -0.223712
185.485671 186.845805 -8.178082 0.634053 5.979235 0.057526 0.121976 -0.222647
185.493465 186.850837 -8.266610 0.550310 6.022303 0.037818 0.142217 -0.217853
185.499497 186.855950 -8.345567 0.526383 6.170647 0.008522 0.167252 -0.204004
185.500968 186.860858 -8.582440 0.375646 6.122794 -0.027165 0.200808 -0.191753
185.511654 186.865865 -8.730784 0.210553 6.129972 -0.054863 0.230104 -0.170980
185.512477 186.870878 -8.515445 0.265584 6.127580 -0.071375 0.250877 -0.148609
185.518719 186.875929 -8.460414 0.174664 6.299850 -0.066581 0.275912 -0.131032
185.520267 186.880879 -8.441273 0.071780 6.421876 -0.051134 0.296153 -0.117715
185.528551 186.885884 -8.570476 0.033497 6.570220 -0.015979 0.329177 -0.111324
185.530418 186.890984 -8.570476 0.014356 6.601325 0.018110 0.359538 -0.112389
185.538098 186.895910 -8.615937 0.043068 6.618073 0.058591 0.398421 -0.135293
185.540351 186.900928 -9.027473 -0.064602 6.699423 0.092148 0.437304 -0.153935
185.548719 186.905906 -9.501218 -0.014356 6.871694 0.124640 0.482047 -0.178437
185.550448 186.911092 -9.513181 0.150737 6.866909 0.149142 0.521995 -0.214125
185.556418 186.916107 -9.680667 0.217731 6.974578 0.167252 0.556618 -0.239159
185.563338 186.921184 -9.735698 0.212946 6.969793 0.169915 0.572597 -0.257269
185.569377 186.926033 -9.862508 0.270370 6.919547 0.168317 0.570999 -0.262063
185.570980 186.931603 -9.740483 0.366076 7.091818 0.164588 0.550759 -0.250345
185.577950 186.936072 -9.690237 0.392395 7.240162 0.150207 0.515071 -0.235963
185.580804 186.941063 -9.654347 0.320615 7.209058 0.137956 0.466067 -0.207200
185.587894 186.946251 -9.510788 0.296689 7.441145 0.119313 0.413335 -0.174709
185.596319 186.951171 -9.400726 0.244050 7.544029 0.096942 0.358472 -0.127303
185.596987 186.956202 -9.551463 0.145952 7.436360 0.081495 0.303610 -0.086289
185.607182 186.961187 -9.620850 0.043068 7.378936 0.070310 0.251943 -0.055395
185.608632 186.966195 -9.666311 0.071780 7.405255 0.064983 0.209331 -0.043677
185.621903 186.974167 -10.168767 -0.126811 7.546422 0.061255 0.185362 -0.049004
185.622113 186.976356 -10.271651 -0.081350 7.615809 0.061255 0.185362 -0.054330
185.622273 186.981429 -10.448708 -0.119633 7.457894 0.066048 0.190156 -0.072440
185.628602 186.986359 -10.439137 -0.098099 7.510532 0.078832 0.190688 -0.098540
185.631956 186.991374 -10.329075 -0.098099 7.414826 0.093213 0.183764 -0.110791
185.638283 186.996362 -10.417603 -0.071780 7.390899 0.108660 0.176307 -0.123042
185.640814 187.001391 -10.336253 -0.126811 7.311942 0.117715 0.161392 -0.129966
185.648068 187.006401 -10.192694 0.045460 7.299979 0.128901 0.157131 -0.131032
185.650915 187.011408 -10.209442 -0.021534 7.225806 0.135293 0.159262 -0.135293
185.660844 187.016555 -10.412818 0.071780 7.362188 0.136358 0.163523 -0.143815
185.661678 187.021695 -10.353001 0.150737 7.273659 0.127303 0.181633 -0.166186
185.667653 187.026533 -10.307541 0.330186 7.139671 0.111324 0.215190 -0.180035
185.671917 187.031508 -10.293185 0.344542 7.115744 0.082028 0.243420 -0.192286
185.677953 187.036533 -10.510916 0.449818 7.144456 0.049536 0.283902 -0.205602
185.683738 187.041547 -10.637727 0.346934 7.041572 0.007990 0.321187 -0.212527
185.689978 187.046619 -10.757360 0.208161 7.137278 -0.025567 0.374985 -0.219984
185.693004 187.051882 -11.044478 0.078957 7.029609 -0.059657 0.408541 -0.225310
185.696878 187.056640 -11.264602 0.105277 7.032002 -0.072440 0.429315 -0.233300
185.702794 187.061671 -11.278957 0.258406 7.151634 -0.080430 0.424521 -0.239692
185.712074 187.066874 -11.101901 0.184234 7.249733 -0.071908 0.408009 -0.241822
185.713033 187.072107 -11.101901 0.248836 7.266482 -0.055395 0.383507 -0.238627
185.716224 187.076736 -11.121043 0.150737 7.340654 -0.041547 0.359538 -0.231702
185.721924 187.081702 -11.046870 0.107669 7.505747 -0.022371 0.331840 -0.218919
185.729718 187.086932 -11.070797 0.045460 7.297586 -0.002663 0.296685 -0.199743
185.731279 187.091889 -11.202393 0.076565 7.338261 0.024502 0.254606 -0.185894
185.742786 187.097068 -11.219141 0.095706 7.228199 0.051667 0.210396 -0.166719
185.742981 187.102302 -11.400983 0.088528 7.264089 0.065516 0.178970 -0.148076
185.748701 187.107247 -11.568468 0.107669 7.407648 0.076701 0.164056 -0.135825
185.751764 187.112295 -11.671352 0.062209 7.376543 0.079365 0.161392 -0.125172
185.760691 187.117405 -11.685708 0.102884 7.472250 0.084158 0.158729 -0.108128
185.764337 187.122429 -11.542149 0.050246 7.479427 0.091083 0.157131 -0.088420
185.768919 187.127612 -11.661782 -0.026319 7.462679 0.101736 0.156599 -0.068179
185.772973 187.132602 -11.728776 0.076565 7.522495 0.118781 0.155001 -0.051134
185.779544 187.137766 -11.664174 0.150737 7.637342 0.137956 0.153935 -0.033557
185.782189 187.142751 -11.458406 0.224909 7.544029 0.163523 0.150207 -0.023969
185.791018 187.148115 -11.353130 0.311045 7.577526 0.198145 0.134227 -0.011718
185.793804 187.152935 -11.456014 0.308652 7.383721 0.216788 0.116117 -0.007990
185.801229 187.158106 -11.408161 0.421107 7.393292 0.241822 0.084158 -0.000533
185.803625 187.163106 -11.482333 0.588592 7.383721 0.250345 0.058059 0.002131
185.810740 187.168500 -11.683316 0.626875 7.209058 0.240224 0.035687 0.004261
185.815766 187.174232 -11.877120 0.593377 7.213843 0.204004 0.007457 0.012784
185.820897 187.178862 -11.769451 0.612519 7.216236 0.158197 -0.013849 0.030894
185.824513 187.183728 -11.539756 0.605341 7.259304 0.107062 -0.038351 0.056993
185.829161 187.188915 -11.467977 0.428285 7.230592 0.059124 -0.062853 0.087354
185.834650 187.193906 -11.381841 0.492886 7.302371 0.018643 -0.092681 0.119313
185.840667 187.199080 -11.085153 0.528776 7.244948 -0.021839 -0.116650 0.152337
185.844354 187.204130 -10.759752 0.605341 7.378936 -0.049536 -0.142217 0.174709
185.848795 187.209250 -10.702329 0.559880 7.414826 -0.065516 -0.157131 0.190156
185.855804 187.214265 -10.618586 0.607733 7.340654 -0.080430 -0.174176 0.199211
185.860407 187.219553 -10.427174 0.641231 7.359795 -0.093213 -0.197080 0.208798
185.863869 187.224438 -10.326682 0.662764 7.364580 -0.103334 -0.222647 0.218386
185.870125 187.229602 -10.400855 0.614911 7.189917 -0.119846 -0.251410 0.227974
185.875098 187.234603 -10.508524 0.674728 7.142064 -0.139554 -0.274847 0.231702
185.879331 187.239785 -10.479812 0.602948 7.132493 -0.173643 -0.291359 0.240224
185.889910 187.244789 -10.486990 0.610126 7.055928 -0.215190 -0.298283 0.249812
185.890564 187.249949 -10.582696 0.363683 6.986541 -0.270053 -0.298816 0.260465
185.895543 187.254956 -10.726255 0.184234 6.988934 -0.319589 -0.291359 0.276977
185.903656 187.260322 -10.570733 0.083743 6.979363 -0.360070 -0.278042 0.291359
185.905849 187.265143 -10.360179 0.114847 6.907584 -0.392562 -0.264726 0.305740
185.911793 187.270479 -10.226191 0.009571 6.902799 -0.410672 -0.256737 0.308936
185.921892 187.276981 -10.123307 -0.105277 6.778381 -0.415998 -0.248214 0.304142
185.922510 187.280504 -9.807477 -0.122025 6.909977 -0.421325 -0.232235 0.301479
185.931501 187.285689 -9.639991 -0.177056 6.998505 -0.410672 -0.208266 0.294022
185.931641 187.290669 -9.697415 -0.227302 7.008075 -0.395225 -0.175774 0.276977
185.940492 187.295841 -9.623243 -0.258406 6.962615 -0.374452 -0.147544 0.256737
185.941223 187.300837 -9.517966 -0.169878 6.960222 -0.340895 -0.121976 0.237561
185.948184 187.305853 -9.596924 -0.098099 6.890835 -0.314795 -0.102801 0.214125
185.950721 187.311082 -9.750053 -0.191412 6.907584 -0.291891 -0.084158 0.191221
185.955507 187.316033 -9.910361 -0.093313 6.737706 -0.287630 -0.069777 0.174176
185.962620 187.321307 -9.809870 -0.122025 6.728135 -0.287630 -0.051134 0.161925
185.969021 187.326262 -9.848152 -0.165093 6.799915 -0.293489 -0.044210 0.160327
185.971077 187.331442 -9.836189 -0.131596 6.601325 -0.296685 -0.047938 0.162458
185.978648 187.336464 -9.716556 -0.081350 6.653963 -0.298816 -0.060722 0.169915
185.982007 187.341610 -9.654347 -0.093313 6.584576 -0.293489 -0.072973 0.171513
185.987902 187.346626 -9.606494 -0.244050 6.476907 -0.288695 -0.087887 0.179503
185.991178 187.351753 -9.551463 -0.399573 6.546294 -0.278575 -0.096409 0.184829
185.998337 187.356587 -9.314591 -0.445033 6.606110 -0.258335 -0.098540 0.191221
186.006661 187.361764 -9.001154 -0.583807 6.658748 -0.223712 -0.093746 0.198145
186.008055 187.366983 -8.819312 -0.648408 6.723350 -0.185894 -0.085756 0.196015
186.015504 187.371639 -8.812134 -0.602948 6.759239 -0.146478 -0.070842 0.188558
186.022563 187.377442 -8.728391 -0.351720 6.735313 -0.104932 -0.047406 0.165654
186.022695 187.381803 -8.898270 -0.217731 6.627644 -0.059657 -0.022371 0.131564
186.027837 187.386736 -9.068148 -0.112455 6.383593 -0.039949 -0.009055 0.099073
186.032015 187.391757 -9.338517 -0.062209 6.342918 -0.036753 0.001065 0.067114
186.038879 187.396738 -9.187780 0.086135 6.094082 -0.049004 0.001598 0.045808
186.041212 187.401765 -9.106430 0.162700 6.003162 -0.077234 0.004261 0.035155
186.048003 187.406775 -9.240419 0.038282 6.000769 -0.118781 0.009055 0.027698
186.051264 187.411771 -9.537107 -0.145952 6.098868 -0.175774 0.019175 0.031959
186.059641 187.416943 -9.419868 -0.186627 6.232856 -0.219984 0.031426 0.030361
186.061252 187.421895 -9.307413 -0.126811 6.115616 -0.250345 0.031959 0.032492
186.068120 187.426897 -9.398334 -0.330186 6.101260 -0.262063 0.009055 0.029296
186.072165 187.431902 -9.410297 -0.502457 6.077334 -0.248747 -0.026632 0.022371
186.078366 187.436907 -9.190173 -0.622089 6.165862 -0.223180 -0.066048 0.014382
186.081371 187.442015 -9.094467 -0.741722 6.206537 -0.185362 -0.089485 0.003196
186.092185 187.447382 -8.958086 -0.823072 6.139543 -0.136891 -0.098007 -0.015447
186.094657 187.452154 -8.678146 -0.643623 6.235249 -0.083626 -0.103334 -0.038883
186.100720 187.457074 -8.587225 -0.504849 6.314206 -0.028763 -0.100138 -0.072973
186.102085 187.462093 -8.565691 -0.296689 6.177825 0.020773 -0.095877 -0.107062
186.107387 187.467057 -8.687716 -0.136381 6.089297 0.058059 -0.091616 -0.143282
186.114105 187.472245 -8.675753 0.028712 5.919419 0.077767 -0.105464 -0.171513
186.122428 187.477098 -8.606366 0.308652 5.670583 0.072973 -0.130499 -0.189090
186.123089 187.482094 -8.714035 0.385217 5.426533 0.049004 -0.167784 -0.193884
186.129325 187.487253 -8.714035 0.557488 5.081991 -0.001065 -0.218919 -0.186960
186.132435 187.492403 -8.632685 0.543132 4.983892 -0.075103 -0.261530 -0.164588
186.143701 187.497218 -8.668575 0.425892 4.993463 -0.160327 -0.299348 -0.124640
186.145204 187.502201 -8.723606 0.289511 4.950395 -0.246084 -0.316926 -0.083626
186.149934 187.507224 -8.568084 0.358898 4.780517 -0.324916 -0.329709 -0.035155
186.151785 187.512247 -8.357530 0.189019 4.656099 -0.390431 -0.339830 0.005326
186.159945 187.517229 -8.233113 0.090921 4.368981 -0.441033 -0.358472 0.036753
186.162608 187.522413 -8.111087 -0.055031 4.268490 -0.471394 -0.369125 0.069244
186.169168 187.527347 -7.814399 0.021534 4.368981 -0.492700 -0.347287 0.088952
186.172311 187.532365 -7.637342 -0.071780 4.514933 -0.510810 -0.296685 0.096409
186.179106 187.537351 -7.809613 -0.253621 4.304379 -0.525191 -0.224245 0.099073
186.181756 187.542372 -7.857466 -0.244050 4.333091 -0.536377 -0.141684 0.100138
186.190997 187.547401 -7.804828 -0.191412 4.440761 -0.542236 -0.048471 0.096942
186.194789 187.552368 -7.934031 -0.284725 4.474258 -0.549693 0.044742 0.084691
186.200727 187.557579 -7.859859 -0.229695 4.548430 -0.545432 0.146478 0.083093
186.202177 187.562523 -7.759368 -0.236872 4.624995 -0.538508 0.213059 0.072973
186.220359 187.567548 -7.627772 -0.145952 4.562786 -0.527855 0.253541 0.075103
186.220502 187.572537 -7.347832 -0.141166 4.486221 -0.507081 0.277510 0.084691
186.221098 187.577545 -7.249733 -0.157915 4.443153 -0.485243 0.278575 0.099605
186.223545 187.582984 -7.087033 -0.193805 4.447938 -0.460741 0.271651 0.116650
186.230086 187.587667 -6.744884 -0.212946 4.517325 -0.429847 0.256737 0.140619
186.233395 187.592736 -6.651570 -0.203375 4.412049 -0.396290 0.233300 0.168850
186.241100 187.597678 -6.680282 -0.306259 4.251741 -0.353146 0.206135 0.183764
186.243319 187.602698 -6.531938 -0.200983 4.158428 -0.305208 0.177372 0.198678
186.249301 187.607686 -6.309421 -0.150737 4.079470 -0.255139 0.151805 0.201874
186.252111 187.612700 -6.244819 -0.098099 4.148857 -0.207733 0.136358 0.197613
186.260794 187.617904 -6.263961 -0.052638 3.995727 -0.169382 0.135825 0.186960
186.266139 187.622732 -6.271139 -0.007178 3.976586 -0.140619 0.161925 0.180035
186.274308 187.627892 -6.419483 -0.052638 4.139286 -0.125172 0.205070 0.168317
186.274485 187.633033 -6.663533 -0.076565 4.048366 -0.117183 0.258335 0.161392
186.278951 187.637859 -6.847768 -0.093313 3.969408 -0.112921 0.308936 0.159795
186.282330 187.642839 -6.960222 -0.074172 3.978979 -0.108128 0.349950 0.164056
186.290065 187.647863 -6.936296 -0.193805 4.163213 -0.103866 0.382974 0.174176
186.293549 187.652873 -7.087033 -0.196197 4.218244 -0.094279 0.416531 0.191753
186.302339 187.657873 -6.976971 -0.196197 4.397693 -0.087887 0.446359 0.210929
186.304728 187.663027 -6.725742 -0.172271 4.373766 -0.071908 0.470329 0.231702
186.311254 187.667970 -6.491263 -0.241658 4.431190 -0.037285 0.470329 0.264194
186.314933 187.673000 -6.488870 -0.330186 4.498184 0.005859 0.457012 0.295087
186.319287 187.678231 -6.362059 -0.294296 4.368981 0.058059 0.434641 0.320122
186.328914 187.684511 -6.311814 -0.313437 4.522111 0.142217 0.397356 0.347287
186.329636 187.688528 -6.256783 -0.315830 4.467080 0.189623 0.370723 0.361668
186.332982 187.693458 -6.381201 -0.327793 4.383337 0.248747 0.346754 0.373387
186.340913 187.698645 -6.338133 -0.349327 4.380944 0.302544 0.315861 0.386170
186.345003 187.703659 -6.251997 -0.258406 4.340269 0.351548 0.290826 0.398421
186.349303 187.708813 -6.292673 -0.311045 4.330699 0.394160 0.268455 0.402150
186.353612 187.713867 -6.512796 -0.193805 4.435975 0.424521 0.257802 0.411737
186.360617 187.718969 -6.467336 -0.076565 4.548430 0.449023 0.252475 0.410672
186.364784 187.723991 -6.457765 0.026319 4.428797 0.459143 0.248214 0.417064
186.369348 187.729169 -6.606110 0.071780 4.392907 0.460208 0.233833 0.412803
186.377988 187.734159 -6.685067 0.133988 4.517325 0.460208 0.215723 0.419194
186.379419 187.739321 -6.596539 0.217731 4.486221 0.455414 0.184296 0.425053
186.387494 187.744308 -6.419483 0.256014 4.488614 0.447957 0.150207 0.431978
186.389934 187.750342 -6.366845 0.279940 4.534074 0.444229 0.112921 0.438902
186.399858 187.755109 -6.371630 0.303867 4.534074 0.441566 0.066581 0.446359
186.401774 187.760298 -6.268746 0.354112 4.495791 0.443164 0.009588 0.453816
186.406727 187.765281 -6.196966 0.289511 4.505362 0.452751 -0.050069 0.453816
186.415391 187.770525 -6.177825 0.337364 4.424012 0.458078 -0.095877 0.453284
186.415575 187.775558 -6.218500 0.212946 4.438368 0.472459 -0.142750 0.453816
186.420438 187.780915 -6.067763 0.196197 4.402478 0.484177 -0.180035 0.452219
186.426249 187.786675 -5.924204 0.177056 4.416834 0.498026 -0.213592 0.442631
186.432880 187.791693 -5.795001 0.129203 4.299594 0.507614 -0.236496 0.442098
186.441199 187.796667 -5.850032 0.110062 4.242170 0.518800 -0.254606 0.433576
186.441835 187.801720 -6.089297 0.114847 4.163213 0.534246 -0.275379 0.419727
186.446746 187.806661 -5.895492 0.215339 4.072292 0.553954 -0.313197 0.410139
186.451225 187.811685 -5.823713 0.258406 4.045973 0.564075 -0.353679 0.391497
186.457128 187.816669 -5.742363 0.284725 4.105789 0.568869 -0.399486 0.378180
186.469117 187.821687 -5.428925 0.349327 4.060329 0.557150 -0.443164 0.368593
186.469360 187.826701 -5.201624 0.351720 4.084256 0.539573 -0.477786 0.369125
186.471251 187.831709 -5.141807 0.514420 4.127323 0.514538 -0.517734 0.365929
186.478859 187.836860 -5.050887 0.598163 4.110575 0.483112 -0.561944 0.369125
186.481243 187.841802 -5.053279 0.770434 3.986157 0.447957 -0.616274 0.371789
186.490581 187.846819 -4.876223 0.861354 3.892843 0.412270 -0.671670 0.371789
186.494308 187.852030 -4.909720 1.002521 3.888058 0.372854 -0.731859 0.370723
186.498853 187.856948 -4.895364 1.016877 3.911985 0.327046 -0.784059 0.373919
186.502299 187.862276 -4.589105 1.268105 4.012476 0.273249 -0.842117 0.369658
186.509945 187.867221 -4.775732 0.906815 3.806708 0.223180 -0.887392 0.357940
186.512521 187.872292 -4.758983 1.019269 3.646400 0.178437 -0.916688 0.362734
186.522451 187.877594 -4.739842 1.107797 3.629652 0.133695 -0.961963 0.363799
186.523824 187.882473 -4.591498 1.076693 3.567443 0.090018 -0.996585 0.361136
186.531539 187.889669 -4.699167 0.969024 3.588977 0.021306 -1.056775 0.371256
186.532723 187.892847 -4.747020 0.830250 3.581799 -0.003729 -1.074885 0.375517
186.537960 187.897671 -4.670455 0.873318 3.344926 -0.048471 -1.114833 0.382974
186.548670 187.902873 -4.514933 0.784790 3.543516 -0.085756 -1.148390 0.390431
186.549474 187.907837 -4.613031 0.684298 3.234864 -0.129966 -1.183012 0.398954
186.552825 187.913101 -4.546037 0.638838 3.280325 -0.164056 -1.222961 0.400019
186.558727 187.918072 -4.725486 0.598163 3.225294 -0.190688 -1.251191 0.396290
186.563584 187.923253 -4.605853 0.559880 3.105661 -0.203472 -1.270899 0.386170
186.568020 187.928273 -4.699167 0.543132 3.117624 -0.219984 -1.297532 0.370191
186.574314 187.933415 -4.775732 0.473745 3.108054 -0.224245 -1.314576 0.353679
186.580253 187.938469 -4.773339 0.452211 3.069771 -0.229039 -1.329491 0.334503
186.595909 187.943583 -4.538859 0.504849 2.885537 -0.231702 -1.326827 0.311599
186.596050 187.948442 -4.644136 0.473745 2.947746 -0.235963 -1.333752 0.288163
186.610437 187.953587 -4.665670 0.397180 2.741978 -0.237029 -1.331621 0.257802
186.610635 187.958483 -4.591498 0.401965 2.792224 -0.247682 -1.335882 0.226376
186.611155 187.963605 -4.402478 0.401965 2.720444 -0.248747 -1.347601 0.196547
186.611472 187.968499 -4.419227 0.461782 2.584063 -0.257802 -1.354525 0.166186
186.613318 187.973593 -4.459902 0.354112 2.588849 -0.260465 -1.358786 0.131564
186.619729 187.978517 -4.424012 0.397180 2.557744 -0.265792 -1.359319 0.102269
186.630261 187.983564 -4.306772 0.413929 2.450075 -0.274847 -1.351329 0.065516
186.631566 187.989881 -4.435975 0.356505 2.435719 -0.279640 -1.338013 0.031959
186.634540 187.994181 -4.361803 0.337364 2.469216 -0.285500 -1.315642 -0.015979
186.642516 187.999038 -4.223029 0.416321 2.442897 -0.287098 -1.294336 -0.051134
186.643898 188.004047 -4.026832 0.370861 2.524247 -0.289761 -1.254920 -0.083093
186.652552 188.009053 -3.921555 0.378039 2.485965 -0.292957 -1.218167 -0.117715
186.654934 188.014345 -3.986157 0.325401 2.505106 -0.297218 -1.181414 -0.144348
186.661874 188.019063 -3.816279 0.401965 2.521854 -0.299881 -1.144129 -0.174176
186.668063 188.024084 -3.667934 0.356505 2.502713 -0.304675 -1.102050 -0.195482
186.668791 188.029061 -3.708609 0.327793 2.447682 -0.304675 -1.063699 -0.208266
