DfilX DfilY DfilZ DfilQ1 DfilQ2 DfilQ3 DfilQ4 DfildX DfildY DfildZ DfildQ1 DfildQ2 DfildQ3 DfildQ4 w1 w2 w3 fF fL fB fR Eul0 Eul1 Eul2 Fpwm Lpwm Bpwm Rpwm My
-0.352971 0.068922 0.899438 0.960368 -0.014150 -0.274476 -0.046429 0.226051 -0.107440 0.045258 0.473794 1.066040 1.475749 0.288842 2.082514 3.185431 0.055343 25.000000 0.000000 0.000000 0.000000 -0.096046 -0.556845 -0.001991 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -26.285865
-0.351302 0.068183 0.899856 0.963248 -0.009197 -0.264427 -0.046330 0.252729 -0.104913 0.035644 0.498510 1.039384 1.586723 0.227077 1.984605 3.412587 -0.036841 25.000000 0.000000 0.000000 0.000000 -0.098284 -0.535499 0.007887 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -28.770879
-0.349887 0.067659 0.900553 0.965057 -0.008392 -0.257692 -0.046793 0.110100 -0.047088 0.063332 0.154719 0.159358 0.560637 0.004557 0.260056 1.176670 -0.049447 18.419884 0.000000 0.000000 0.000000 -0.099335 -0.521477 0.009134 2031513.000000 1000000.000000 1000000.000000 1000000.000000 -6.551931
-0.348850 0.067370 0.901007 0.965885 -0.008273 -0.254426 -0.047595 0.086922 -0.033790 0.048978 0.093090 0.116703 0.339934 -0.020172 0.184361 0.715485 -0.083867 10.846286 0.000000 4.153714 0.000000 -0.100963 -0.514708 0.009464 1607392.000000 1000000.000000 1232607.000000 1000000.000000 -2.007772
-0.347977 0.067058 0.901257 0.966481 -0.009497 -0.251798 -0.049204 0.064863 -0.034386 0.022248 0.057796 -0.073967 0.241384 -0.121779 -0.226959 0.490727 -0.187873 7.188822 0.000000 7.811178 0.000000 -0.103649 -0.509397 0.007355 1402574.000000 1000000.000000 1437425.000000 1000000.000000 0.186707
-0.347546 0.066804 0.901189 0.966198 -0.011084 -0.252448 -0.051071 0.028232 -0.024043 -0.005056 -0.019256 -0.109121 -0.040935 -0.137016 -0.276289 -0.096933 -0.212550 0.000000 0.000000 17.630515 0.000000 -0.106925 -0.510898 0.005005 1000000.000000 1000000.000000 1987308.000000 1000000.000000 6.078309
-0.347796 0.066403 0.901036 0.965142 -0.013128 -0.256174 -0.051993 -0.017417 -0.035111 -0.012506 -0.073539 -0.151420 -0.251574 -0.078700 -0.308377 -0.536965 -0.088585 0.000000 0.000000 25.000000 0.000000 -0.108034 -0.518818 0.001494 1000000.000000 1000000.000000 2400000.000000 1000000.000000 10.557834
-0.349123 0.065815 0.900408 0.962191 -0.011685 -0.267220 -0.051426 -0.078755 -0.043351 -0.042764 -0.167614 0.049271 -0.592397 -0.028137 0.136791 -1.223853 -0.111563 0.000000 0.000000 25.000000 0.000000 -0.108410 -0.541516 0.005831 1000000.000000 1000000.000000 2400000.000000 1000000.000000 17.653690
-0.350728 0.065163 0.899576 0.959600 -0.009867 -0.276623 -0.050503 -0.096069 -0.047281 -0.055761 -0.137706 0.074449 -0.480125 -0.003429 0.186764 -0.990054 -0.071154 0.000000 0.000000 25.000000 0.000000 -0.108223 -0.560832 0.010633 1000000.000000 1000000.000000 2400000.000000 1000000.000000 15.508862
-0.352639 0.064485 0.898754 0.956501 -0.009138 -0.287146 -0.050690 -0.105815 -0.039053 -0.051543 -0.161539 0.009279 -0.562271 -0.012736 0.064487 -1.167223 -0.056345 0.000000 0.000000 25.000000 0.000000 -0.110068 -0.582648 0.013929 1000000.000000 1000000.000000 2400000.000000 1000000.000000 17.498715
-0.354145 0.063921 0.898259 0.954157 -0.008322 -0.294927 -0.050339 -0.075194 -0.030152 -0.027215 -0.102443 0.015936 -0.357343 0.027475 0.080888 -0.741202 0.026768 0.000000 0.000000 25.000000 0.000000 -0.110579 -0.598799 0.016721 1000000.000000 1000000.000000 2400000.000000 1000000.000000 13.400015
-0.355284 0.063379 0.897878 0.952665 -0.006459 -0.299965 -0.049074 -0.035515 -0.032481 -0.017994 -0.001202 0.117339 -0.046862 0.146492 0.316039 -0.080385 0.207996 0.000000 0.000000 18.992173 0.000000 -0.109501 -0.609145 0.020893 1000000.000000 1000000.000000 2063561.000000 1000000.000000 6.895304
-0.355585 0.062896 0.897809 0.953414 -0.005773 -0.297517 -0.049515 0.011698 -0.038944 0.002000 0.112207 0.141033 0.345748 0.084997 0.286559 0.739034 0.093260 9.751658 0.000000 5.248342 0.000000 -0.110760 -0.603934 0.022423 1546092.000000 1000000.000000 1293907.000000 1000000.000000 -1.350995
-0.355122 0.062725 0.898420 0.954812 -0.003652 -0.292891 -0.050349 0.056064 -0.021516 0.040021 0.145304 0.213801 0.461061 0.066273 0.401734 0.986615 0.019317 14.043609 0.000000 0.956391 0.000000 -0.113684 -0.593998 0.027177 1786442.000000 1000000.000000 1053557.000000 1000000.000000 -3.926165
-0.353788 0.062465 0.899012 0.957883 -0.000651 -0.282884 -0.049362 0.096352 -0.028840 0.038376 0.225673 0.246794 0.735156 0.135564 0.477212 1.560254 0.143317 23.957234 0.000000 0.000000 0.000000 -0.112327 -0.572819 0.031754 2341605.000000 1000000.000000 1000000.000000 1000000.000000 -9.874341
-0.351928 0.062158 0.900141 0.961552 0.001280 -0.270639 -0.046593 0.142290 -0.033394 0.086005 0.281257 0.154922 0.934959 0.289978 0.367046 1.965440 0.497618 25.000000 0.000000 0.000000 0.000000 -0.105936 -0.547258 0.032421 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -14.181816
-0.350017 0.061971 0.901023 0.964863 0.003820 -0.258514 -0.046857 0.127201 -0.021081 0.075385 0.215936 0.153312 0.775638 0.079394 0.262561 1.623387 0.088253 25.000000 0.000000 0.000000 0.000000 -0.106788 -0.521871 0.036458 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -11.015159
-0.348110 0.061916 0.901960 0.967955 0.005336 -0.246744 -0.046391 0.121383 -0.005990 0.076562 0.195568 0.034019 0.711269 0.131446 0.062645 1.478022 0.248235 23.842993 0.000000 0.000000 0.000000 -0.105385 -0.497443 0.037813 2335207.000000 1000000.000000 1000000.000000 1000000.000000 -9.805796
-0.346323 0.061567 0.902381 0.970544 0.005646 -0.236521 -0.045506 0.120635 -0.023016 0.048341 0.173724 -0.020827 0.640743 0.150780 -0.029379 1.325723 0.311104 21.655199 0.000000 0.000000 0.000000 -0.102585 -0.476411 0.036565 2212691.000000 1000000.000000 1000000.000000 1000000.000000 -8.493119
-0.345065 0.061386 0.902705 0.971812 0.006106 -0.231277 -0.045329 0.094515 -0.019226 0.031069 0.094759 0.009921 0.364168 0.084263 0.024087 0.753565 0.163330 12.299352 0.000000 2.700648 0.000000 -0.101936 -0.465604 0.036756 1688763.000000 1000000.000000 1151236.000000 1000000.000000 -2.879611
-0.344493 0.061319 0.902475 0.971930 0.007482 -0.230440 -0.046828 0.038174 -0.010143 -0.018770 0.002878 0.092364 0.025216 -0.064780 0.147282 0.058025 -0.168599 0.739071 0.000000 14.260929 0.000000 -0.105827 -0.463680 0.040402 1041387.000000 1000000.000000 1798612.000000 1000000.000000 4.056557
-0.344267 0.061229 0.902541 0.971506 0.007282 -0.232355 -0.046195 0.016404 -0.010148 -0.002628 -0.040208 -0.019064 -0.170299 0.026955 -0.008196 -0.350947 0.060000 0.000000 0.000000 21.143402 0.000000 -0.104536 -0.467658 0.039912 1000000.000000 1000000.000000 2184030.000000 1000000.000000 8.186041
-0.343982 0.061249 0.902745 0.970741 0.005669 -0.235737 -0.045366 0.027021 0.002017 0.016271 -0.073607 -0.172418 -0.313630 0.073368 -0.270865 -0.658423 0.220610 0.000000 0.000000 25.000000 0.000000 -0.102215 -0.474805 0.036432 1000000.000000 1000000.000000 2400000.000000 1000000.000000 11.332273
-0.344549 0.061086 0.902468 0.968880 0.003608 -0.243258 -0.045654 -0.053031 -0.019206 -0.034937 -0.186091 -0.208148 -0.723152 -0.043759 -0.357257 -1.511152 0.004699 0.000000 0.000000 25.000000 0.000000 -0.102459 -0.490475 0.033112 1000000.000000 1000000.000000 2400000.000000 1000000.000000 20.016275
-0.345676 0.061277 0.902057 0.965731 -0.000791 -0.255449 -0.045932 -0.078110 0.001175 -0.026356 -0.236201 -0.330089 -0.896867 -0.009530 -0.560406 -1.883247 0.127118 0.000000 0.000000 25.000000 0.000000 -0.101711 -0.516065 0.025227 1000000.000000 1000000.000000 2400000.000000 1000000.000000 23.993125
-0.346926 0.061656 0.901405 0.962232 -0.004393 -0.267834 -0.048531 -0.087240 0.014316 -0.042279 -0.259097 -0.276393 -0.922438 -0.167646 -0.534454 -1.939343 -0.207827 0.000000 0.000000 25.000000 0.000000 -0.106476 -0.542016 0.020478 1000000.000000 1000000.000000 2400000.000000 1000000.000000 24.813594
-0.348899 0.061802 0.900511 0.958398 -0.006328 -0.280903 -0.050259 -0.121405 0.000691 -0.058146 -0.257606 -0.149755 -0.898278 -0.118992 -0.266866 -1.880088 -0.181213 0.000000 0.000000 25.000000 0.000000 -0.110382 -0.569332 0.019124 1000000.000000 1000000.000000 2400000.000000 1000000.000000 24.494206
-0.351162 0.061700 0.899233 0.954554 -0.007798 -0.293132 -0.053285 -0.151849 -0.024798 -0.098637 -0.243928 -0.089688 -0.810492 -0.257862 -0.239828 -1.695859 -0.478342 0.000000 0.000000 25.000000 0.000000 -0.117582 -0.594930 0.019745 1000000.000000 1000000.000000 2400000.000000 1000000.000000 22.907891
-0.352650 0.061916 0.898695 0.952205 -0.006989 -0.300365 -0.055123 -0.080967 0.005257 -0.032212 -0.115574 0.037533 -0.363157 -0.134811 0.028914 -0.755005 -0.297101 0.000000 0.000000 25.000000 0.000000 -0.123257 -0.609903 0.024162 1000000.000000 1000000.000000 2400000.000000 1000000.000000 13.649085
-0.353370 0.061816 0.898571 0.951828 -0.001773 -0.301502 -0.055822 -0.030412 -0.009692 -0.004556 -0.003592 0.412921 -0.004524 -0.022451 0.773015 0.035403 -0.292150 0.000000 0.000000 17.102812 0.000000 -0.128842 -0.611572 0.037000 1000000.000000 1000000.000000 1957757.000000 1000000.000000 5.761687
-0.353318 0.061344 0.898822 0.953419 0.002547 -0.296997 -0.052722 0.021664 -0.034912 0.020686 0.124721 0.351765 0.377138 0.235711 0.770367 0.831517 0.251746 11.330075 0.000000 3.669925 0.000000 -0.124105 -0.601713 0.043895 1634484.000000 1000000.000000 1205515.000000 1000000.000000 -2.298045
-0.351887 0.060934 0.899732 0.956839 0.005787 -0.286021 -0.051170 0.085420 -0.028277 0.047001 0.195339 0.293903 0.634643 0.165938 0.590150 1.358243 0.162073 20.495893 0.000000 0.000000 0.000000 -0.121202 -0.578489 0.048205 2147770.000000 1000000.000000 1000000.000000 1000000.000000 -7.797536
-0.350017 0.060430 0.900707 0.960933 0.011071 -0.272216 -0.048822 0.122545 -0.033684 0.053986 0.257298 0.475910 0.864479 0.233836 0.951836 1.853140 0.196284 25.000000 0.000000 0.000000 0.000000 -0.117348 -0.549291 0.056140 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -13.038499
-0.347915 0.059998 0.901655 0.965201 0.013625 -0.256736 -0.047824 0.167093 -0.020353 0.065633 0.320772 0.285865 1.190848 0.051622 0.455699 2.492273 -0.048903 25.000000 0.000000 0.000000 0.000000 -0.114498 -0.517030 0.058539 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -19.752425
-0.345478 0.059915 0.902814 0.969391 0.012861 -0.240385 -0.048280 0.171590 0.001693 0.069473 0.293772 -0.061671 1.155146 -0.085302 -0.279675 2.372663 -0.137079 25.000000 0.000000 0.000000 0.000000 -0.112943 -0.483423 0.054405 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -18.892405
-0.343199 0.059900 0.903684 0.972737 0.013994 -0.226325 -0.048630 0.172739 0.003783 0.048392 0.250298 0.112759 1.049331 -0.024571 0.099186 2.165022 -0.103866 25.000000 0.000000 0.000000 0.000000 -0.112581 -0.454427 0.054825 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -17.105948
-0.341427 0.059450 0.903818 0.975376 0.014890 -0.214793 -0.047787 0.160331 -0.069831 -0.003219 0.270059 0.074874 1.176143 0.064860 0.053472 2.419465 0.085147 25.000000 0.000000 0.000000 0.000000 -0.109854 -0.430786 0.054587 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -19.886784
-0.339882 0.059577 0.904213 0.976881 0.015112 -0.207822 -0.047806 0.142238 -0.021943 0.018510 0.180184 0.021296 0.799971 -0.006055 -0.042842 1.639699 -0.027633 25.000000 0.000000 0.000000 0.000000 -0.109219 -0.416529 0.054040 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -12.231698
-0.338663 0.059573 0.904577 0.977995 0.015616 -0.202879 -0.046072 0.093658 -0.038647 0.005471 0.108104 0.076742 0.466358 0.202370 0.185871 0.969447 0.360090 16.882568 0.000000 0.000000 0.000000 -0.105204 -0.406493 0.053634 1945423.000000 1000000.000000 1000000.000000 1000000.000000 -5.629541
-0.338036 0.059298 0.904606 0.978487 0.017128 -0.200981 -0.043308 0.058041 -0.052397 -0.014027 0.064997 0.137368 0.253887 0.276642 0.355809 0.544351 0.483097 9.862169 0.000000 5.137831 0.000000 -0.099767 -0.402621 0.055382 1552281.000000 1000000.000000 1287718.000000 1000000.000000 -1.417301
-0.337859 0.059259 0.904617 0.978470 0.016490 -0.201283 -0.042535 0.013199 -0.024878 -0.018127 0.009567 -0.085716 0.024188 0.080106 -0.137866 0.046535 0.191285 1.553179 0.000000 13.446821 0.000000 -0.097874 -0.403344 0.053728 1086978.000000 1000000.000000 1753021.000000 1000000.000000 3.568093
-0.337902 0.059830 0.904700 0.977331 0.014944 -0.206895 -0.042371 -0.003554 0.055104 0.005890 -0.093428 -0.118725 -0.450945 0.007366 -0.188012 -0.929945 0.069086 0.000000 0.000000 25.000000 0.000000 -0.097413 -0.414949 0.051101 1000000.000000 1000000.000000 2400000.000000 1000000.000000 13.448934
-0.338296 0.060150 0.904614 0.976276 0.011323 -0.212176 -0.041694 -0.031846 0.033530 -0.008620 -0.086730 -0.284948 -0.415122 0.049527 -0.498779 -0.869991 0.219791 0.000000 0.000000 25.000000 0.000000 -0.094822 -0.426119 0.043724 1000000.000000 1000000.000000 2400000.000000 1000000.000000 12.961093
-0.339277 0.060632 0.904374 0.974009 0.008133 -0.222420 -0.042073 -0.090039 0.049912 -0.019527 -0.207348 -0.250184 -0.894857 -0.046251 -0.429267 -1.857237 0.018302 0.000000 0.000000 25.000000 0.000000 -0.095060 -0.447367 0.038340 1000000.000000 1000000.000000 2400000.000000 1000000.000000 23.046038
-0.340765 0.061229 0.903765 0.970991 0.003754 -0.235204 -0.042924 -0.138126 0.060814 -0.054586 -0.278845 -0.362996 -1.133441 -0.091803 -0.648720 -2.364144 -0.022952 0.000000 0.000000 25.000000 0.000000 -0.095816 -0.473989 0.030892 1000000.000000 1000000.000000 2400000.000000 1000000.000000 28.381327
-0.342991 0.061965 0.903021 0.966805 -0.002546 -0.251415 -0.045509 -0.175247 0.057377 -0.056390 -0.334289 -0.431420 -1.279587 -0.175579 -0.807721 -2.680687 -0.159512 0.000000 0.000000 25.000000 0.000000 -0.099410 -0.507932 0.020556 1000000.000000 1000000.000000 2400000.000000 1000000.000000 31.886183
-0.345612 0.062950 0.902203 0.962567 -0.006566 -0.266594 -0.048459 -0.203141 0.074352 -0.062706 -0.338289 -0.285937 -1.233580 -0.201220 -0.542641 -2.580251 -0.283903 0.000000 0.000000 25.000000 0.000000 -0.104857 -0.539686 0.015384 1000000.000000 1000000.000000 2400000.000000 1000000.000000 31.199365
-0.348400 0.063707 0.901090 0.958321 -0.008148 -0.281029 -0.050769 -0.213145 0.057373 -0.084105 -0.326016 -0.099552 -1.170804 -0.158257 -0.166188 -2.434781 -0.299550 0.000000 0.000000 25.000000 0.000000 -0.110347 -0.569795 0.015342 1000000.000000 1000000.000000 2400000.000000 1000000.000000 30.045758
-0.350713 0.064244 0.899833 0.955444 -0.009337 -0.290210 -0.053078 -0.163821 0.033866 -0.100450 -0.179595 -0.054238 -0.613935 -0.163713 -0.136847 -1.280103 -0.311886 0.000000 0.000000 25.000000 0.000000 -0.115722 -0.589025 0.015593 1000000.000000 1000000.000000 2400000.000000 1000000.000000 18.691278
-0.352421 0.064649 0.899040 0.953742 -0.009180 -0.295391 -0.055109 -0.106540 0.021211 -0.056418 -0.073643 0.073369 -0.233408 -0.137187 0.083277 -0.478124 -0.317429 0.000000 0.000000 25.000000 0.000000 -0.121071 -0.599785 0.018229 1000000.000000 1000000.000000 2400000.000000 1000000.000000 10.779089
-0.353058 0.064595 0.898316 0.953756 -0.007138 -0.295249 -0.055921 -0.046254 -0.004704 -0.053226 0.018710 0.175450 0.067016 -0.072252 0.284781 0.159537 -0.238375 0.172138 0.000000 14.827862 0.000000 -0.124391 -0.599209 0.023502 1009639.000000 1000000.000000 1830360.000000 1000000.000000 4.396717
-0.352886 0.064463 0.898173 0.954286 -0.007148 -0.293509 -0.056042 0.023525 0.001750 0.005661 0.042673 -0.024585 0.139866 -0.012269 -0.069191 0.289414 -0.002202 2.397341 0.000000 12.602659 0.000000 -0.124457 -0.595573 0.023262 1134251.000000 1000000.000000 1705748.000000 1000000.000000 3.061596
-0.352050 0.064283 0.898222 0.955504 -0.006891 -0.289397 -0.056687 0.080482 -0.007832 0.017339 0.109329 0.031802 0.362667 -0.037340 -0.000448 0.760458 -0.072371 10.391849 0.000000 4.608151 0.000000 -0.125643 -0.586947 0.023591 1581943.000000 1000000.000000 1258056.000000 1000000.000000 -1.735109
-0.351054 0.064092 0.898814 0.956970 -0.007911 -0.284630 -0.055956 0.093015 -0.005601 0.061974 0.109614 -0.080468 0.354492 0.087254 -0.142278 0.730490 0.230682 10.055406 0.000000 4.944594 0.000000 -0.122732 -0.577166 0.019943 1563102.000000 1000000.000000 1276897.000000 1000000.000000 -1.533244
-0.349977 0.063459 0.899202 0.959210 -0.007632 -0.277184 -0.055020 0.105785 -0.061163 0.039042 0.211188 0.094153 0.721416 0.120092 0.171040 1.509582 0.212442 23.298641 0.000000 0.000000 0.000000 -0.119999 -0.561663 0.018740 2304723.000000 1000000.000000 1000000.000000 1000000.000000 -9.479185
-0.348554 0.063014 0.900513 0.962244 -0.008385 -0.267247 -0.050938 0.132378 -0.049895 0.101200 0.264171 0.017769 0.906955 0.330190 0.122715 1.882895 0.668073 25.000000 0.000000 0.000000 0.000000 -0.109363 -0.541203 0.012938 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -13.416915
-0.347228 0.062333 0.901279 0.965195 -0.004881 -0.256952 -0.048475 0.110500 -0.077544 0.045072 0.278386 0.362949 0.964056 0.208661 0.717117 2.037220 0.252677 25.000000 0.000000 0.000000 0.000000 -0.105105 -0.519552 0.017845 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -15.176676
-0.345855 0.061741 0.902032 0.967764 -0.001637 -0.247588 -0.046157 0.114971 -0.067855 0.043834 0.241714 0.333410 0.862010 0.192589 0.661905 1.818283 0.232801 25.000000 0.000000 0.000000 0.000000 -0.101045 -0.499930 0.022435 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -13.183528
-0.344260 0.061224 0.902423 0.970357 0.001504 -0.237462 -0.044898 0.145932 -0.062888 0.019485 0.271496 0.289544 1.034209 0.102891 0.517103 2.162355 0.083439 25.000000 0.000000 0.000000 0.000000 -0.099142 -0.478797 0.027317 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -16.835580
-0.342541 0.061267 0.903196 0.971954 0.004052 -0.231138 -0.043171 0.141557 -0.002308 0.048312 0.147086 0.145714 0.583756 0.100535 0.278135 1.216158 0.136040 20.009262 0.000000 0.000000 0.000000 -0.096162 -0.465603 0.031155 2120518.000000 1000000.000000 1000000.000000 1000000.000000 -7.505557
-0.341380 0.061293 0.903274 0.972771 0.007606 -0.227417 -0.044056 0.104467 -0.003378 0.002024 0.097307 0.204231 0.427653 -0.081779 0.320983 0.893026 -0.249928 14.757408 0.000000 0.242592 0.000000 -0.099563 -0.457582 0.038841 1826414.000000 1000000.000000 1013585.000000 1000000.000000 -4.354445
-0.340236 0.061290 0.903426 0.973520 0.007912 -0.224365 -0.043086 0.102232 -0.004696 0.008250 0.093923 -0.011846 0.391133 0.037830 -0.041279 0.803275 0.080876 13.365701 0.000000 1.634299 0.000000 -0.097323 -0.451333 0.038614 1748479.000000 1000000.000000 1091520.000000 1000000.000000 -3.519421
-0.339487 0.061513 0.903716 0.974005 0.006898 -0.222468 -0.042124 0.063135 0.014487 0.020499 0.069969 -0.132928 0.288360 0.031225 -0.270310 0.582091 0.121888 9.741773 0.000000 5.258227 0.000000 -0.094570 -0.447585 0.035704 1545539.000000 1000000.000000 1294460.000000 1000000.000000 -1.345064
-0.339253 0.061790 0.903977 0.973565 0.006167 -0.224653 -0.040800 0.012084 0.018344 0.017688 -0.022652 -0.075796 -0.111405 0.072722 -0.105541 -0.232385 0.175180 0.000000 0.000000 18.909385 0.000000 -0.091528 -0.452178 0.033736 1000000.000000 1000000.000000 2058925.000000 1000000.000000 6.845631
-0.339483 0.061841 0.903646 0.973207 0.003681 -0.226003 -0.042168 -0.018980 0.003957 -0.024194 -0.018548 -0.197230 -0.056109 -0.129852 -0.437715 -0.135184 -0.164748 0.000000 0.000000 17.338658 0.000000 -0.093366 -0.455135 0.029202 1000000.000000 1000000.000000 1970964.000000 1000000.000000 5.903195
-0.340023 0.062317 0.903333 0.971517 -0.000863 -0.232860 -0.043944 -0.043413 0.036229 -0.023708 -0.127935 -0.347807 -0.488564 -0.159268 -0.707256 -1.039171 -0.159570 0.000000 0.000000 25.000000 0.000000 -0.095444 -0.469601 0.021071 1000000.000000 1000000.000000 2400000.000000 1000000.000000 15.087723
-0.341133 0.062725 0.902988 0.969423 -0.005301 -0.241131 -0.045231 -0.088683 0.028315 -0.030800 -0.166062 -0.337982 -0.634607 -0.105506 -0.650528 -1.339948 -0.063314 0.000000 0.000000 25.000000 0.000000 -0.096491 -0.487022 0.013053 1000000.000000 1000000.000000 2400000.000000 1000000.000000 18.269703
-0.342625 0.062962 0.902436 0.967178 -0.008059 -0.249632 -0.046757 -0.139525 0.014618 -0.052684 -0.183920 -0.157953 -0.694256 -0.126323 -0.306648 -1.447498 -0.193883 0.000000 0.000000 25.000000 0.000000 -0.098897 -0.504799 0.008860 1000000.000000 1000000.000000 2400000.000000 1000000.000000 19.522971
