t ax ay az w1 w2 w3
12.239530 1.323136 0.708225 7.998633 13.122959 -16.602069 5.432295
12.247758 1.012091 0.820679 8.130229 12.146367 -12.543107 5.737480
12.255405 0.722581 1.024055 8.199615 10.345775 -12.115848 4.669332
12.263629 0.581414 0.959453 8.068020 7.904294 -14.160588 2.685629
12.271837 0.729759 0.870925 7.792865 6.897183 -15.778069 0.640889
12.279481 0.858962 0.756078 7.730656 6.500443 -14.893033 -0.915555
12.287113 0.976202 0.916385 7.797650 5.951109 -11.139256 -2.838221
12.295310 1.062337 0.985772 7.622987 5.371258 -6.042665 -4.730369
12.302915 1.014484 1.117368 7.723478 6.042665 -1.953185 -6.042665
12.310514 0.868532 1.225037 7.795257 5.981628 -0.122074 -5.340739
12.318123 0.902029 1.138902 8.216364 5.310221 0.579852 -4.119999
12.326306 0.921171 0.811109 8.352745 4.913480 0.183111 -2.777184
12.333918 0.997736 0.629267 8.355138 5.737480 -0.335704 -0.579852
12.341535 0.925956 0.689084 8.513053 6.744591 -1.312296 1.251259
12.349856 0.935527 0.646016 8.481948 6.744591 -3.814814 3.357036
12.357461 1.007306 0.801538 8.472378 6.317331 -5.310221 4.181036
12.365640 1.191540 0.904422 8.302499 4.272591 -5.523850 4.028443
12.373261 1.222645 0.945097 8.084768 1.922666 -4.150517 2.746666
12.380875 1.234608 1.186755 7.984277 -1.464888 -1.678518 0.640889
12.388461 1.308780 1.179577 8.012989 -5.310221 1.220740 -0.915555
12.396650 1.284854 0.945097 8.103909 -8.575701 5.951109 -2.075259
12.404264 1.134117 0.846999 8.103909 -9.063997 10.162664 -2.380444
12.411901 1.114975 0.813501 8.300107 -7.995849 11.169774 -3.173925
12.420111 0.916385 0.579022 8.505875 -6.164739 11.261330 -2.471999
12.427739 0.806323 0.454604 8.570476 -3.265481 10.406812 -1.739555
12.435369 0.806323 0.598163 8.520231 -1.190222 8.880886 -1.800592
12.443567 0.729759 0.696261 8.637471 0.488296 6.073183 -2.014222
12.451194 0.710617 0.839821 8.529801 0.610370 3.479110 -2.258370
12.458805 0.959453 0.988165 8.491519 -0.579852 0.885037 -2.868740
12.466422 1.079086 0.942705 8.228327 -1.831111 1.190222 -3.753777
12.474731 1.143687 0.945097 8.034523 -3.204443 3.967406 -4.089480
12.483224 1.138902 0.942705 8.166118 -4.669332 6.714072 -3.540147
12.491533 0.980987 0.928349 8.194830 -6.439405 9.277627 -2.533036
12.499719 0.878103 0.923563 8.359923 -8.087405 10.803552 -0.976592
12.507934 0.875710 0.925956 8.505875 -9.460738 12.207404 0.671407
12.515573 0.899637 0.858962 8.606366 -10.559404 13.061922 2.166814
12.523207 0.870925 0.808716 8.649434 -11.383404 14.435255 3.631703
12.531437 0.777612 0.806323 8.618329 -12.298959 16.052736 4.730369
12.539094 0.626875 0.780004 8.783422 -12.756737 16.937773 5.829035
12.546738 0.674728 0.820679 8.895877 -13.031404 16.449477 6.897183
12.554960 0.634053 0.698654 8.993976 -12.939848 14.252144 7.080294
12.562607 0.648408 0.397180 9.020295 -13.214515 10.284738 6.958220
12.570934 0.610126 0.339756 8.946123 -13.702811 6.927702 6.256294
12.579453 0.851784 0.289511 8.721213 -13.641774 4.699850 4.730369
12.587668 1.045589 0.306259 8.565691 -13.916440 4.516739 2.685629
12.595873 1.595898 0.485708 8.611151 -14.862514 5.371258 -0.762963
12.603506 1.825593 0.526383 8.520231 -15.442366 6.164739 -4.089480
12.611140 2.052895 0.456996 8.584832 -15.381329 6.042665 -6.561480
12.619468 2.804187 0.401965 8.477163 -15.350810 3.875851 -7.446516
12.627096 3.682290 0.313437 8.381457 -15.747551 2.227851 -6.012146
12.634718 4.641743 0.220124 8.249861 -16.785180 3.418073 -2.777184
12.642909 5.658620 0.418714 8.084768 -18.707846 8.667257 1.709037
12.650547 6.627644 0.787182 7.888571 -20.599994 17.517624 6.744591
12.658198 7.333476 1.241786 8.290536 -23.438215 31.525620 8.209479
12.666362 8.091946 1.667678 8.792993 -27.130955 51.698355 8.789331
12.674663 9.173424 1.961974 9.637599 -29.999695 69.185461 8.178961
12.682486 10.472634 1.902158 10.661653 -31.891842 83.559679 8.362072
12.690884 11.879513 1.818415 11.685708 -31.525620 93.081454 10.803552
12.699089 13.080624 1.588720 12.334117 -26.123844 94.088565 17.029328
12.707584 13.674001 1.406879 12.836573 -15.564440 86.092715 30.121769
12.716706 13.346208 1.117368 12.769579 -4.730369 70.986053 48.219245
12.724950 12.480068 0.588592 12.326939 6.012146 51.637318 67.812128
12.733428 11.393805 -0.421107 12.013501 18.799402 26.978362 90.060121
12.742028 10.034779 -1.287246 11.683316 27.741325 4.364147 106.021302
12.750277 8.075198 -2.007434 10.857851 33.997620 -20.447401 116.428114
12.757952 6.685067 -2.380688 10.041957 40.559099 -40.192877 119.174780
12.766491 5.366717 -2.179705 9.350481 50.294504 -60.365612 116.855373
12.774857 5.160949 -2.182098 9.321769 63.570055 -73.335978 109.286782
12.782556 5.352361 -0.849391 9.269131 75.533311 -87.588122 95.156713
12.790816 5.330827 1.064730 9.326554 81.270791 -105.410932 80.324717
12.798481 4.969536 2.100748 8.809742 80.599384 -121.799371 66.988128
12.806704 5.706473 3.012348 8.309677 75.685904 -132.084109 56.825465
12.814371 7.039180 4.500577 7.548814 65.126499 -129.551073 43.305765
12.822542 7.469857 4.160820 7.259304 44.801172 -106.326487 34.058657
12.830883 5.570092 2.392651 6.627644 18.524735 -72.054201 27.558214
12.839231 3.943089 0.574236 5.785430 -8.087405 -32.197027 25.635548
12.847451 2.165349 -0.961846 5.699295 -18.860439 5.035554 25.055696
12.855097 0.406751 -1.961974 6.216108 -17.975402 44.373913 21.698660
12.863337 -1.263320 -3.069771 7.419611 -7.354961 80.599384 14.221625
12.870982 -3.842598 -3.734928 8.307285 12.115848 101.260414 0.885037
12.879137 -13.554369 3.215723 11.101901 25.330363 92.440565 -21.057772
12.888389 -11.831660 -2.464431 12.606879 43.733024 20.233772 -33.936583
12.896818 -14.298483 1.301602 12.293442 36.744285 -36.439100 -64.577166
12.905310 -13.975475 3.866524 10.393677 12.176885 -74.465163 -90.701010
12.913735 -12.587738 5.500705 7.701944 -15.137181 -78.920866 -105.441450
12.921408 -14.154924 7.491391 5.443281 -47.364727 -61.403241 -119.327372
12.929647 -14.377441 6.936296 4.400085 -80.690939 -47.181616 -127.597888
12.937323 -14.686093 5.897885 4.524503 -102.145451 -32.502213 -136.356700
12.945569 -16.040333 5.661013 5.108310 -117.587817 -44.892727 -152.104251
12.953186 -15.317753 3.739714 6.596539 -118.381298 -38.605914 -156.498917
12.960851 -14.966033 2.816150 6.814270 -111.728263 -26.093326 -151.402326
12.970485 -14.028114 2.634309 7.400470 -102.603229 0.640889 -133.243812
12.979761 -13.130869 0.952275 6.974578 -95.461898 24.628437 -108.645894
12.988670 -11.001410 -1.117368 7.137278 -80.385754 36.378063 -102.999969
12.997835 -9.666311 -3.227686 7.517710 -48.829615 46.662801 -99.917600
13.006650 -7.307157 -4.644136 8.936552 -28.412732 50.538652 -85.177160
13.015052 -5.888314 -6.400342 8.989190 -25.055696 60.029908 -52.797021
13.022777 -8.702072 -6.493655 8.345567 -9.918516 59.358501 -46.021912
13.031012 -9.331339 -6.591754 9.331339 22.980438 51.545763 -46.052431
13.038681 -9.400726 -5.376287 10.113736 45.289468 40.070803 -38.026063
13.046926 -9.740483 -4.079470 10.175945 62.471389 11.871700 -21.362957
13.054595 -9.860115 -2.840077 9.345695 71.687979 -7.507553 -12.970367
13.063153 -9.587353 -0.404358 8.146977 80.751976 -24.201178 1.007111
13.071850 -9.544285 1.370989 7.584704 75.075533 -30.915250 17.120884
13.080237 -9.159069 1.629395 6.735313 64.607685 -31.128880 31.830805
13.087938 -9.302628 1.512156 6.555864 54.780725 -33.600879 44.862209
13.096360 -9.336125 1.725101 6.565435 45.442061 -43.061617 54.841762
13.104821 -8.848024 2.052895 6.766417 27.680288 -45.777764 62.196722
13.112588 -8.414954 2.361547 6.553471 10.437330 -41.016877 64.210944
13.121403 -7.551207 2.495535 6.175433 -9.582812 -30.396435 63.539537
13.130366 -6.816663 2.019398 5.596411 -25.391400 -16.815699 59.877316
13.138594 -6.156291 0.653194 5.615552 -30.610065 -0.549333 54.109317
13.146245 -5.479171 -0.179449 5.610767 -28.565325 13.519700 44.526505
13.154486 -5.172912 -0.705832 5.936167 -26.734214 24.964141 30.884732
13.162153 -4.900150 -1.595898 6.402734 -24.353771 34.943693 19.196142
13.170547 -4.605853 -1.806452 6.283102 -16.083254 41.322062 4.882962
13.178877 -3.780389 -1.433198 6.914762 -6.897183 37.476730 -13.061922
13.187906 -2.840077 -1.062337 6.979363 -3.601184 25.666066 -25.025178
13.196163 -1.528904 -0.964238 6.675497 -1.007111 12.543107 -23.926511
13.204528 0.476138 -1.275283 6.622858 -0.274667 2.044740 -15.320292
13.212720 3.139158 -2.725230 6.307028 6.256294 -0.305185 -3.875851
13.220334 4.270882 -2.663021 6.388379 19.501328 7.629627 -0.488296
13.228548 4.352232 -1.062337 7.292801 33.265175 26.306955 -2.502518
13.236196 4.230207 0.378039 8.123051 36.744285 37.263100 -3.692740
13.243846 4.747020 1.636573 9.218885 31.403546 45.228431 -5.798517
13.252202 5.452852 2.186883 9.936680 21.759697 49.897763 -6.012146
13.260600 6.101260 1.973937 9.970177 10.956145 52.949614 -5.096591
13.268416 6.603717 1.703568 10.168767 6.286813 52.644429 -5.218665
13.276779 7.835932 1.693997 10.898526 2.319407 51.942503 -5.981628
13.284475 8.613544 2.249092 11.453621 -1.922666 52.858058 -4.455702
13.292701 9.680667 2.127067 11.467977 -7.202368 56.031983 3.418073
13.300344 9.872079 1.538475 11.173681 -10.956145 57.313761 12.115848
13.308579 10.357787 1.246571 11.625892 -10.864589 60.914945 17.914365
13.316265 11.001410 1.473873 12.078103 -10.437330 64.210944 20.325327
13.324516 10.860244 1.461910 12.726511 -10.559404 65.950499 24.201178
13.332196 10.771715 1.538475 13.324674 -9.430219 65.767388 28.809473
13.340533 10.307541 1.655715 13.896518 -7.538072 57.405316 30.915250
13.348971 9.372015 2.191668 14.178851 -6.683554 36.652730 35.157323
13.357343 9.795514 2.428541 14.549712 -7.507553 6.256294 39.582507
13.366521 11.714420 1.461910 13.989831 1.739555 -21.668142 31.067843
13.375321 12.063747 1.801666 13.135655 6.225776 -39.704581 21.454512
13.384298 12.068532 1.655715 12.511173 13.306070 -51.698355 12.298959
13.392883 12.391540 1.737065 11.843623 18.463698 -55.421613 1.312296
13.401875 11.247853 2.600812 11.329203 19.745476 -59.572130 -7.477035
13.410996 10.652083 2.481179 10.776501 20.203253 -65.584277 -13.489181
13.420074 10.073061 2.612775 10.187909 18.677328 -66.927091 -14.099551
13.429042 9.651955 2.921427 9.604102 10.345775 -67.873165 -9.125034
13.437808 9.290664 2.679769 8.699680 -2.990814 -65.218055 -3.753777
13.446759 9.111216 2.127067 8.290536 -16.632588 -59.114353 3.692740
13.455875 9.233241 1.177184 7.936424 -27.191992 -50.447096 14.465773
13.464805 9.735698 0.930741 7.747404 -30.579546 -38.544877 22.736290
13.473037 9.967785 0.476138 7.713907 -28.321177 -21.912290 25.452437
13.481433 9.537107 0.461782 7.871822 -22.370067 1.251259 24.750511
13.489824 8.620722 0.629267 8.443666 -16.754662 18.402661 21.057772
13.498071 7.515317 0.421107 8.934159 -6.714072 26.551103 17.181921
13.505695 6.725742 0.519205 9.551463 5.523850 24.842067 13.214515
13.513912 5.766289 0.677120 9.606494 15.961180 13.000885 6.378368
13.521543 5.352361 1.189148 9.546678 22.400586 -3.479110 -0.549333
13.529163 5.452852 1.617432 9.577783 22.553179 -20.935698 -2.014222
13.537369 6.280709 0.636445 9.472506 13.275552 -41.016877 10.010071
13.545037 7.254518 -0.581414 9.020295 3.662221 -53.407392 22.217475
13.553556 7.802435 -1.746635 8.477163 -4.699850 -55.421613 31.556139
13.561900 6.929118 -1.995471 8.079983 -7.293924 -50.141911 37.171545
13.570127 5.474386 -2.598419 8.237898 -0.976592 -47.273171 42.634358
13.577768 4.869045 -1.878231 8.572869 7.141331 -41.047395 40.314951
13.586120 3.416706 -0.399573 8.871950 18.311106 -32.258065 28.321177
13.594593 2.332835 1.588720 9.106430 27.161473 -30.121769 15.808588
13.603526 0.026319 2.986029 8.374279 33.478805 -35.615101 1.739555
13.611750 -1.519333 4.579534 7.371758 30.976287 -42.115543 -7.019257
13.620000 -2.296945 5.574877 5.998376 18.311106 -43.733024 -17.365032
13.627774 -0.971416 3.167870 4.227815 5.096591 -42.420728 -22.827845
13.635593 -4.967144 4.881008 5.861995 -22.949919 -41.108432 -22.064882
13.643967 -4.567571 1.784918 6.316599 -55.024873 -51.973022 -15.686514
13.651761 -2.452467 -0.799145 5.682546 -87.405011 -32.563250 -3.082369
13.660133 -2.397436 -3.036274 6.196966 -108.005005 15.961180 12.482070
13.668362 -5.070028 -4.012476 6.768810 -106.082339 52.705466 27.405622
13.676019 -8.245076 -6.366845 8.135014 -89.968566 61.342204 33.875546
13.684486 -14.305661 -5.007819 10.484597 -66.866054 51.820429 29.236732
13.692872 -13.011237 -6.627644 10.238154 -38.972137 4.333628 9.979553
13.701036 -13.566332 -2.404614 10.161589 -13.641774 -26.154363 -17.609180
13.709242 -11.826875 -0.366076 9.819440 9.460738 -26.490066 -45.777764
13.717671 -12.429823 3.222901 9.628028 24.140141 -8.514664 -65.797906
13.726169 -15.808246 5.914634 8.962871 29.084140 -1.007111 -61.677908
13.734392 -13.858235 4.101004 9.111216 17.487106 -2.563555 -74.190497
13.743469 -11.874728 3.373638 9.130357 9.674368 16.541032 -71.291238
13.752270 -11.379449 2.081606 9.230848 4.364147 47.608875 -32.959990
13.760637 -11.214356 -0.088528 9.510788 0.152593 59.633168 -8.362072
13.769004 -10.269259 -2.540996 10.360179 0.122074 61.037019 5.829035
13.776701 -10.274044 -2.976458 10.843495 6.256294 53.376873 5.859554
13.785049 -9.831404 -3.538731 11.173681 26.123844 35.279397 1.586962
13.793295 -12.401111 -0.521598 10.092203 48.432875 18.189032 -8.514664
13.800977 -10.740611 -2.074429 10.908097 69.460128 12.909330 -9.887997
13.808644 -9.221278 -1.548045 11.197607 84.139531 16.174810 -5.157628
13.817230 -7.890963 -1.351848 10.893741 88.229011 5.676443 2.655110
13.825561 -7.773724 -2.083999 10.824354 88.015381 -8.789331 11.505478
13.833304 -8.670968 -1.476266 10.199872 86.916715 -28.504288 16.388440
13.841548 -8.912626 -1.153258 9.388763 86.764122 -45.899838 21.210364
13.849205 -8.369494 -0.954668 8.211579 78.402051 -54.811243 25.940733
13.857443 -7.749797 -0.284725 6.847768 63.386944 -55.787835 32.410657
13.865099 -7.070284 0.143559 6.079727 44.007691 -48.097171 36.805322
13.873334 -6.307028 1.222645 5.550951 20.020142 -28.809473 37.018952
13.880991 -5.972057 2.148601 5.304508 -5.432295 -1.190222 35.035249
13.889475 -5.713651 2.794617 5.158556 -30.945769 25.269326 32.746361
13.897969 -5.795001 2.636702 5.125059 -54.506058 58.259835 27.191992
13.906326 -5.826106 1.442769 5.553343 -67.720573 87.649159 22.309030
13.914895 -5.799786 1.490622 6.086905 -69.704276 114.993744 11.719108
13.923245 -5.500705 0.794360 7.225806 -61.677908 119.205298 5.035554
13.931460 -5.103525 0.275155 8.570476 -53.682058 104.922636 -1.586962
13.939114 -4.833155 -1.277676 8.757103 -45.442061 79.012421 -11.200293
13.947342 -4.017261 -2.581671 8.735569 -35.645619 48.646504 -18.646809
13.955434 -3.246828 -3.143944 8.355138 -27.405622 24.079104 -25.849178
13.964698 -2.273019 -2.820936 7.558385 -18.677328 0.518815 -29.633473
13.972969 -1.146080 -1.533689 7.804828 -10.589923 -12.756737 -25.818659
13.980641 0.215339 -0.861354 8.001025 -5.066073 -20.874660 -19.623402
13.988306 1.193933 -0.854176 8.300107 1.831111 -23.621326 -14.404736
13.996501 2.115104 -0.882888 8.417347 15.503403 -23.438215 -8.178961
14.004763 2.643880 -0.325401 8.764281 31.189917 -22.186956 -2.777184
14.013120 3.584191 0.720188 9.156676 38.300729 -20.905179 5.493332
14.021466 4.536467 1.232215 9.192566 41.108432 -22.003845 18.768883
14.029112 5.969665 1.464302 9.517966 42.085025 -23.834956 35.279397
14.037349 7.285623 1.114975 9.783551 38.911100 -20.599994 50.538652
14.045009 8.034523 0.868532 9.974963 35.065767 -9.491256 68.880276
14.053550 8.431703 1.763384 9.903183 33.509323 1.922666 85.421308
14.061910 8.379064 2.509891 10.125700 33.356731 12.207404 92.562639
14.069659 8.749925 2.655843 10.405640 33.600879 21.271401 94.943083
14.078072 9.549071 1.890194 10.908097 35.767693 30.884732 94.363231
14.086322 10.534843 0.935527 11.144969 41.383099 32.990509 91.189306
14.094592 12.157060 -0.490493 11.800555 51.789911 29.297769 78.127384
14.102979 13.346208 -1.014484 12.365221 59.663686 26.886807 63.661611
14.111171 14.616706 -1.483444 12.645161 64.668722 21.729179 46.967986
14.119432 14.944499 -1.225037 12.520743 64.424574 8.728294 22.400586
14.127962 14.123820 0.425892 11.867550 48.463393 -18.860439 -10.345775
14.136563 13.896518 1.622217 11.099509 18.066958 -60.701315 -46.235542
14.144965 13.824738 3.160692 10.080239 -9.582812 -89.693899 -68.422498
14.153453 13.535228 4.292416 8.723606 -40.528581 -113.406781 -83.346049
14.161882 13.312711 4.024439 7.364580 -64.851833 -124.301889 -92.593158
14.170129 13.221790 3.366460 6.213715 -79.103977 -122.898038 -96.865749
14.177803 12.606879 2.280197 5.235121 -84.719382 -111.636708 -88.991974
14.186355 12.616449 2.131852 4.167998 -91.341899 -98.788415 -77.730644
14.194864 12.585345 1.631788 3.718180 -93.661306 -79.653310 -63.295389
14.203115 12.539885 1.325529 3.749284 -90.487381 -51.026948 -48.310801
14.211357 12.066140 0.808716 4.191925 -78.432569 -10.345775 -34.638508
14.219046 11.362700 0.825465 4.806836 -66.621906 22.370067 -26.886807
14.227436 9.860115 0.815894 5.704080 -50.843837 59.205908 -17.029328
14.235230 9.431831 0.629267 6.512796 -37.690359 77.150792 -10.010071
14.243601 9.343303 0.078957 7.632557 -19.257179 84.231086 0.122074
14.251967 9.364837 0.028712 8.453236 -5.066073 80.568865 8.362072
14.259605 9.357659 0.356505 8.931767 9.186071 72.450941 15.198218
14.267855 8.953301 0.619697 9.529930 21.851253 61.525315 21.668142
14.275522 8.089554 0.758470 9.857723 32.624287 50.935392 25.421918
14.283857 7.311942 0.248836 9.845759 43.244728 40.650655 27.344584
14.292307 6.412305 0.346934 9.584960 55.909909 31.281472 24.811548
14.300668 5.529417 0.942705 9.302628 61.861019 21.454512 17.487106
14.308914 4.974322 1.445161 9.089682 61.738945 14.557329 13.336589
14.316557 4.763768 1.519333 9.216492 61.525315 4.577776 17.944884
14.325055 5.491134 1.083871 8.642256 58.320872 3.204443 23.834956
14.333978 5.524631 -0.679513 8.515445 53.559984 12.237922 25.238807
14.342210 4.084256 -1.737065 8.257039 53.529466 15.076144 17.731254
14.350489 2.567315 -0.497671 8.156548 53.621021 6.500443 6.469924
14.358243 1.045589 1.107797 8.170904 46.632282 -8.819849 -3.479110
14.366038 0.148344 2.244307 8.230720 34.455397 -25.727103 -9.979553
14.374520 -0.720188 2.182098 8.132621 5.706961 -41.108432 -18.250069
14.382866 -1.493014 1.461910 6.929118 -19.470809 -45.838801 -26.551103
14.391438 -2.086392 0.265584 5.481564 -40.223395 -40.437025 -34.607990
14.399935 -4.720701 -1.799274 7.170775 -55.330058 -26.886807 -38.178655
14.408159 -5.634693 -1.906943 7.309549 -64.638203 -25.330363 -40.650655
14.415820 -4.010083 -4.254134 6.931510 -53.376873 -15.259255 -40.650655
14.424053 -5.546165 -5.117881 6.323777 -30.365917 2.594073 -48.280282
14.431686 -7.266482 -4.282846 6.689853 -14.831996 14.587848 -52.797021
14.440252 -9.266738 -1.906943 7.718693 -7.812738 28.138066 -50.263985
14.448761 -10.451100 1.007306 7.910105 -13.794366 39.521470 -48.890652
14.456996 -11.633070 3.055416 6.584576 -28.229621 54.048280 -52.095096
14.465690 -7.278445 -1.646144 3.215723 -33.326212 78.005310 -61.952574
14.474445 -15.796283 1.256142 8.419739 -47.608875 40.162358 -67.232276
14.483678 -14.011365 0.947490 7.264089 -37.720878 26.978362 -70.436720
14.492530 -14.291305 0.492886 8.668575 -30.549028 20.630512 -53.071688
14.500967 -14.018543 -0.047853 9.230848 -28.199103 12.451552 -30.335398
14.509981 -13.865413 -0.425892 9.611280 -18.311106 7.110813 -11.871700
14.518951 -13.992224 -0.973809 9.785943 2.410962 7.446516 13.428144
14.527718 -13.360564 -3.019526 9.812262 24.933622 4.760887 25.574511
14.535979 -13.339030 -2.986029 10.051527 56.611835 0.488296 18.341624
14.544380 -13.032771 -2.701303 10.295578 79.348125 1.556444 4.211554
14.552090 -12.535099 -0.978594 10.709507 93.447676 1.892148 -6.195257
14.560473 -11.755095 -0.279940 10.793249 101.504563 -1.556444 -10.040590
14.568747 -11.441658 0.007178 10.094595 96.957305 -16.113773 2.075259
14.576429 -10.001282 1.909336 10.006067 88.045900 -29.419843 4.455702
14.584798 -10.664046 1.909336 9.295450 74.770348 -40.162358 10.925626
14.592607 -10.204657 1.050374 9.261953 66.438795 -49.653615 20.538957
14.600974 -9.324162 0.162700 9.661525 51.942503 -53.834651 25.147252
14.608706 -8.292929 -1.009699 9.824226 41.932432 -51.393170 27.253029
14.617075 -7.488998 -1.648537 8.833668 32.502213 -44.495987 31.891842
14.625324 -7.544029 -1.222645 8.367101 19.043550 -37.049471 33.478805
14.632991 -7.867037 -1.646144 7.589489 4.058962 -34.333323 29.114658
14.641314 -7.436360 -0.713010 7.118137 -3.967406 -34.363842 19.623402
14.649205 -6.586969 0.818287 7.024824 -8.301035 -36.317026 13.733329
14.657595 -5.239906 1.277676 7.701944 -11.474960 -36.378063 14.374218
14.665348 -4.072292 1.000128 8.240291 -11.902219 -34.455397 17.639698
14.673584 -3.524375 0.909207 8.398206 -14.618366 -32.959990 19.775994
14.681250 -3.285110 -0.148344 8.103909 -19.714957 -34.577471 24.262215
14.689492 -2.725230 0.045460 7.532066 -23.987548 -35.584582 24.506363
14.697176 -1.605469 0.509635 7.661269 -26.184881 -36.469619 20.722068
14.705412 -0.361290 0.655586 7.905319 -36.530656 -35.370952 20.630512
14.713081 0.507242 1.368596 7.807221 -47.639393 -31.586657 22.644734
14.721576 0.887674 1.909336 7.285623 -57.222205 -21.607105 19.531846
14.729356 0.167486 1.859090 6.383593 -62.959685 -9.918516 10.040590
14.737690 -0.739329 1.973937 5.795001 -65.218055 1.190222 -14.648885
14.745415 -0.334971 1.521726 6.290280 -66.408277 3.295999 -31.891842
14.753624 1.404486 1.162828 7.477035 -67.812128 4.364147 -39.674062
14.761791 2.730015 -0.153130 7.742619 -66.255684 6.683554 -38.270211
14.770831 4.474258 -0.614911 7.747404 -62.257759 10.284738 -30.915250
14.779063 5.565307 -0.559880 7.422004 -58.168279 11.261330 -22.797327
14.787303 6.383593 -0.540739 7.510532 -52.125614 12.115848 -12.482070
14.794954 7.529673 -0.454604 7.919675 -44.953764 17.365032 1.068148
14.803514 8.737962 -0.035890 8.869558 -38.941618 30.152287 18.799402
14.811912 9.661525 0.236872 9.424653 -35.126804 41.383099 30.274361
14.820166 10.345824 0.456996 10.317112 -28.412732 54.170354 38.453322
14.827855 10.860244 1.225037 11.113865 -20.386364 67.812128 42.603839
14.836114 10.690365 1.586328 11.211963 -10.620441 73.000275 46.754357
14.843806 10.070669 1.330314 11.166503 1.556444 68.422498 52.217170
14.851992 10.415210 0.497671 11.329203 15.442366 57.100131 55.665761
14.860273 10.640120 0.557488 11.503867 25.849178 40.192877 60.792871
14.868822 12.027857 0.373254 11.970434 30.579546 20.874660 62.013611
14.877221 13.298355 0.667550 11.829267 31.769768 13.214515 62.623981
14.885631 13.839094 0.636445 11.822089 32.807398 5.493332 57.374798
14.894003 14.107071 0.507242 11.879513 36.439100 -1.800592 47.425764
14.901697 13.511301 0.435463 11.862764 38.666952 -12.787255 33.478805
14.909960 12.915531 0.937919 11.092331 40.803247 -27.863399 18.433180
14.917640 12.721726 1.050374 10.486990 42.146062 -45.197913 5.706961
14.926027 12.870070 1.260927 9.802692 40.437025 -61.006500 -5.554369
14.934963 12.475283 1.983508 8.840846 29.541917 -75.746941 -16.327403
14.944276 12.216877 2.249092 8.039308 16.266366 -85.970641 -24.903104
14.953286 12.037428 2.521854 7.022431 1.495407 -93.752861 -27.161473
14.961800 11.616321 2.660628 5.634693 -13.580737 -95.522935 -24.018067
14.970327 11.475155 2.935783 4.902542 -32.166509 -87.832270 -19.623402
14.978575 11.527793 2.902286 4.711130 -50.233467 -73.763237 -15.411847
14.987171 11.735954 3.062593 4.684811 -65.248573 -51.026948 -14.984588
14.995705 11.886691 2.447682 4.684811 -75.899533 -20.844142 -15.167699
15.003959 11.716813 1.820808 4.756590 -79.592273 6.622517 -14.465773
15.011613 11.506259 1.016877 4.861867 -77.913755 35.493027 -12.421033
15.019853 10.776501 0.844606 5.144200 -72.389904 67.140721 -11.627552
15.027515 10.063491 1.153258 5.804572 -66.316721 96.011231 -11.810663
15.035946 9.300235 2.139030 6.505618 -59.846797 124.362926 -12.970367
15.044505 7.993847 2.548173 7.608631 -59.022797 146.427808 -11.993774
15.052862 6.510404 2.026576 8.331211 -62.074648 154.576250 -5.218665
15.061353 4.842726 0.806323 8.704465 -63.631092 146.946623 4.882962
15.069787 3.711002 -0.435463 9.319376 -58.137761 130.191961 15.350810
15.077525 2.770690 -1.210681 10.367357 -50.508133 108.554338 24.597919
15.085842 2.323264 -2.773083 11.400983 -41.474654 85.116123 33.997620
15.093478 2.421363 -4.632173 12.434608 -26.764733 67.354350 46.266060
15.101776 2.050502 -6.924332 12.135527 -4.577776 54.933317 54.322947
15.109449 0.921171 -6.747276 11.094723 26.032289 43.733024 55.177465
15.117128 -1.710746 -5.883529 10.451100 61.616871 26.184881 46.540727
15.125672 -4.916898 -3.825849 9.577783 95.187231 -1.525925 32.380139
15.133614 -7.670840 -1.650929 8.974834 117.160558 -36.072878 17.395550
15.142136 -9.876864 0.464174 8.060842 123.447371 -82.949309 2.990814
15.150356 -10.202264 1.894980 6.955437 119.693594 -116.367077 -4.242073
15.158011 -8.919803 2.337620 5.302115 108.859523 -127.414777 -10.834071
15.165671 -9.683059 1.303995 5.517454 71.871090 -133.426923 -17.853328
15.174055 -8.290536 -1.672463 4.136894 32.074953 -115.482040 -22.247993
15.182517 -7.666054 -3.746892 3.409528 6.408887 -88.351085 -19.287698
15.191552 -7.922068 -3.854561 3.024311 -4.882962 -42.390210 -12.329478
15.199995 -10.491775 -3.655971 3.172655 -10.132145 3.387555 4.150517
15.208378 -10.242940 -3.387994 6.512796 -26.703696 15.564440 15.320292
15.216117 -10.776501 -1.485836 7.158812 -29.755547 43.641469 17.548143
15.224357 -12.879641 1.026447 8.345567 -30.915250 62.807093 11.871700
15.232025 -15.434993 3.971801 8.300107 -27.100436 76.845607 2.227851
15.240384 -16.626533 4.249348 9.618458 -28.992584 63.905759 -14.374218
15.248902 -16.451869 4.876223 9.776373 -23.804437 58.412427 -29.023103
15.257286 -15.949413 4.414441 9.345695 -17.822810 60.396130 -37.965026
15.265540 -15.994873 3.481307 9.300235 -12.726218 51.362651 -33.753471
15.273208 -14.867934 1.655715 8.833668 -7.263405 39.735099 -22.278512
15.281551 -13.769707 -0.512027 8.690109 1.953185 24.323252 -13.855403
15.290074 -12.446571 -1.665285 8.735569 15.655995 -0.579852 -6.347850
15.298614 -11.386627 -2.371117 8.675753 29.328288 -20.905179 -1.800592
15.306833 -10.458278 -2.342405 8.807349 36.347545 -32.471694 2.990814
15.315324 -8.962871 -2.930998 9.039436 40.894803 -31.861324 10.162664
